"","county","party","race","hisp","gender","age","total_voters","freq"
"26570","MECKLENBURG","DEM","M","UN","M","18-25",118,NA
"26571","MECKLENBURG","DEM","M","UN","M","26-40",210,NA
"26572","MECKLENBURG","DEM","M","UN","M","41-65",95,NA
"26573","MECKLENBURG","DEM","M","UN","M","66+",10,NA
"26574","MECKLENBURG","DEM","M","UN","U","18-25",8,NA
"26575","MECKLENBURG","DEM","M","UN","U","26-40",10,NA
"26576","MECKLENBURG","DEM","M","UN","U","41-65",11,NA
"26577","MECKLENBURG","DEM","O","HL","F","18-25",958,3536
"26578","MECKLENBURG","DEM","O","HL","F","26-40",1264,8049
"26579","MECKLENBURG","DEM","O","HL","F","41-65",1186,3872
"26580","MECKLENBURG","DEM","O","HL","F","66+",195,386
"26581","MECKLENBURG","DEM","O","HL","M","18-25",745,4815
"26582","MECKLENBURG","DEM","O","HL","M","26-40",828,10148
"26583","MECKLENBURG","DEM","O","HL","M","41-65",905,4655
"26584","MECKLENBURG","DEM","O","HL","M","66+",149,291
"26585","MECKLENBURG","DEM","O","HL","U","18-25",13,NA
"26586","MECKLENBURG","DEM","O","HL","U","26-40",10,NA
"26587","MECKLENBURG","DEM","O","HL","U","41-65",10,NA
"26588","MECKLENBURG","DEM","O","HL","U","66+",2,NA
"26589","MECKLENBURG","DEM","O","NL","F","18-25",430,203
"26590","MECKLENBURG","DEM","O","NL","F","26-40",887,378
"26591","MECKLENBURG","DEM","O","NL","F","41-65",1213,243
"26592","MECKLENBURG","DEM","O","NL","F","66+",298,31
"26593","MECKLENBURG","DEM","O","NL","M","18-25",381,187
"26594","MECKLENBURG","DEM","O","NL","M","26-40",616,364
"26595","MECKLENBURG","DEM","O","NL","M","41-65",978,229
"26596","MECKLENBURG","DEM","O","NL","M","66+",305,20
"26597","MECKLENBURG","DEM","O","NL","U","26-40",1,NA
"26598","MECKLENBURG","DEM","O","NL","U","41-65",6,NA
"26599","MECKLENBURG","DEM","O","NL","U","66+",2,NA
"26600","MECKLENBURG","DEM","O","UN","F","18-25",82,NA
"26601","MECKLENBURG","DEM","O","UN","F","26-40",185,NA
"26602","MECKLENBURG","DEM","O","UN","F","41-65",217,NA
"26603","MECKLENBURG","DEM","O","UN","F","66+",39,NA
"26604","MECKLENBURG","DEM","O","UN","M","18-25",54,NA
"26605","MECKLENBURG","DEM","O","UN","M","26-40",145,NA
"26606","MECKLENBURG","DEM","O","UN","M","41-65",148,NA
"26607","MECKLENBURG","DEM","O","UN","M","66+",32,NA
"26608","MECKLENBURG","DEM","O","UN","U","18-25",9,NA
"26609","MECKLENBURG","DEM","O","UN","U","26-40",9,NA
"26610","MECKLENBURG","DEM","O","UN","U","41-65",14,NA
"26611","MECKLENBURG","DEM","O","UN","U","66+",5,NA
"26612","MECKLENBURG","DEM","U","HL","F","18-25",386,NA
"26613","MECKLENBURG","DEM","U","HL","F","26-40",602,NA
"26614","MECKLENBURG","DEM","U","HL","F","41-65",679,NA
"26615","MECKLENBURG","DEM","U","HL","F","66+",149,NA
"26616","MECKLENBURG","DEM","U","HL","M","18-25",243,NA
"26617","MECKLENBURG","DEM","U","HL","M","26-40",421,NA
"26618","MECKLENBURG","DEM","U","HL","M","41-65",554,NA
"26619","MECKLENBURG","DEM","U","HL","M","66+",95,NA
"26620","MECKLENBURG","DEM","U","HL","U","18-25",29,NA
"26621","MECKLENBURG","DEM","U","HL","U","26-40",25,NA
"26622","MECKLENBURG","DEM","U","HL","U","41-65",39,NA
"26623","MECKLENBURG","DEM","U","HL","U","66+",11,NA
"26624","MECKLENBURG","DEM","U","NL","F","18-25",11,NA
"26625","MECKLENBURG","DEM","U","NL","F","26-40",140,NA
"26626","MECKLENBURG","DEM","U","NL","F","41-65",283,NA
"26627","MECKLENBURG","DEM","U","NL","F","66+",97,NA
"26628","MECKLENBURG","DEM","U","NL","M","18-25",18,NA
"26629","MECKLENBURG","DEM","U","NL","M","26-40",81,NA
"26630","MECKLENBURG","DEM","U","NL","M","41-65",170,NA
"26631","MECKLENBURG","DEM","U","NL","M","66+",40,NA
"26632","MECKLENBURG","DEM","U","NL","U","26-40",47,NA
"26633","MECKLENBURG","DEM","U","NL","U","41-65",69,NA
"26634","MECKLENBURG","DEM","U","NL","U","66+",18,NA
"26635","MECKLENBURG","DEM","U","UN","F","18-25",184,NA
"26636","MECKLENBURG","DEM","U","UN","F","26-40",794,NA
"26637","MECKLENBURG","DEM","U","UN","F","41-65",825,NA
"26638","MECKLENBURG","DEM","U","UN","F","66+",221,NA
"26639","MECKLENBURG","DEM","U","UN","M","18-25",128,NA
"26640","MECKLENBURG","DEM","U","UN","M","26-40",541,NA
"26641","MECKLENBURG","DEM","U","UN","M","41-65",639,NA
"26642","MECKLENBURG","DEM","U","UN","M","66+",105,NA
"26643","MECKLENBURG","DEM","U","UN","U","18-25",223,NA
"26644","MECKLENBURG","DEM","U","UN","U","26-40",705,NA
"26645","MECKLENBURG","DEM","U","UN","U","41-65",745,NA
"26646","MECKLENBURG","DEM","U","UN","U","66+",136,NA
"26647","MECKLENBURG","DEM","W","HL","F","18-25",268,2382
"26648","MECKLENBURG","DEM","W","HL","F","26-40",574,6080
"26649","MECKLENBURG","DEM","W","HL","F","41-65",525,4706
"26650","MECKLENBURG","DEM","W","HL","F","66+",157,837
"26651","MECKLENBURG","DEM","W","HL","M","18-25",156,3033
"26652","MECKLENBURG","DEM","W","HL","M","26-40",330,6786
"26653","MECKLENBURG","DEM","W","HL","M","41-65",419,4572
"26654","MECKLENBURG","DEM","W","HL","M","66+",92,575
"26655","MECKLENBURG","DEM","W","HL","U","18-25",1,NA
"26656","MECKLENBURG","DEM","W","HL","U","26-40",1,NA
"26657","MECKLENBURG","DEM","W","HL","U","41-65",3,NA
"26658","MECKLENBURG","DEM","W","NL","F","18-25",3766,23481
"26659","MECKLENBURG","DEM","W","NL","F","26-40",13467,54808
"26660","MECKLENBURG","DEM","W","NL","F","41-65",21613,81946
"26661","MECKLENBURG","DEM","W","NL","F","66+",12038,31697
"26662","MECKLENBURG","DEM","W","NL","M","18-25",2486,22923
"26663","MECKLENBURG","DEM","W","NL","M","26-40",8376,55333
"26664","MECKLENBURG","DEM","W","NL","M","41-65",14165,78895
"26665","MECKLENBURG","DEM","W","NL","M","66+",7224,22172
"26666","MECKLENBURG","DEM","W","NL","U","18-25",26,NA
"26667","MECKLENBURG","DEM","W","NL","U","26-40",42,NA
"26668","MECKLENBURG","DEM","W","NL","U","41-65",56,NA
"26669","MECKLENBURG","DEM","W","NL","U","66+",14,NA
"26670","MECKLENBURG","DEM","W","UN","F","18-25",700,NA
"26671","MECKLENBURG","DEM","W","UN","F","26-40",2190,NA
"26672","MECKLENBURG","DEM","W","UN","F","41-65",2222,NA
"26673","MECKLENBURG","DEM","W","UN","F","66+",1118,NA
"26674","MECKLENBURG","DEM","W","UN","M","18-25",513,NA
"26675","MECKLENBURG","DEM","W","UN","M","26-40",1606,NA
"26676","MECKLENBURG","DEM","W","UN","M","41-65",1617,NA
"26677","MECKLENBURG","DEM","W","UN","M","66+",524,NA
"26678","MECKLENBURG","DEM","W","UN","U","18-25",61,NA
"26679","MECKLENBURG","DEM","W","UN","U","26-40",142,NA
"26680","MECKLENBURG","DEM","W","UN","U","41-65",110,NA
"26681","MECKLENBURG","DEM","W","UN","U","66+",41,NA
"26682","MECKLENBURG","LIB","A","HL","M","26-40",1,48
"26683","MECKLENBURG","LIB","A","NL","F","18-25",6,2484
"26684","MECKLENBURG","LIB","A","NL","F","26-40",10,6781
"26685","MECKLENBURG","LIB","A","NL","F","41-65",14,5360
"26686","MECKLENBURG","LIB","A","NL","F","66+",3,952
"26687","MECKLENBURG","LIB","A","NL","M","18-25",14,2578
"26688","MECKLENBURG","LIB","A","NL","M","26-40",10,7045
"26689","MECKLENBURG","LIB","A","NL","M","41-65",13,5235
"26690","MECKLENBURG","LIB","A","NL","M","66+",1,951
"26691","MECKLENBURG","LIB","A","NL","U","18-25",1,NA
"26692","MECKLENBURG","LIB","A","UN","F","18-25",2,NA
"26693","MECKLENBURG","LIB","A","UN","F","26-40",5,NA
"26694","MECKLENBURG","LIB","A","UN","F","41-65",4,NA
"26695","MECKLENBURG","LIB","A","UN","F","66+",5,NA
"26696","MECKLENBURG","LIB","A","UN","M","18-25",2,NA
"26697","MECKLENBURG","LIB","A","UN","M","26-40",5,NA
"26698","MECKLENBURG","LIB","A","UN","M","41-65",5,NA
"26699","MECKLENBURG","LIB","A","UN","M","66+",2,NA
"26700","MECKLENBURG","LIB","B","HL","F","18-25",1,363
"26701","MECKLENBURG","LIB","B","HL","F","26-40",2,615
"26702","MECKLENBURG","LIB","B","HL","M","18-25",1,345
"26703","MECKLENBURG","LIB","B","HL","M","26-40",1,540
"26704","MECKLENBURG","LIB","B","HL","M","41-65",3,378
"26705","MECKLENBURG","LIB","B","NL","F","18-25",71,17928
"26706","MECKLENBURG","LIB","B","NL","F","26-40",107,37996
"26707","MECKLENBURG","LIB","B","NL","F","41-65",46,46091
"26708","MECKLENBURG","LIB","B","NL","F","66+",3,10246
"26709","MECKLENBURG","LIB","B","NL","M","18-25",63,15913
"26710","MECKLENBURG","LIB","B","NL","M","26-40",91,28659
"26711","MECKLENBURG","LIB","B","NL","M","41-65",37,36154
"26712","MECKLENBURG","LIB","B","NL","M","66+",4,5841
"26713","MECKLENBURG","LIB","B","UN","F","18-25",29,NA
"26714","MECKLENBURG","LIB","B","UN","F","26-40",28,NA
"26715","MECKLENBURG","LIB","B","UN","F","41-65",14,NA
"26716","MECKLENBURG","LIB","B","UN","F","66+",1,NA
"26717","MECKLENBURG","LIB","B","UN","M","18-25",14,NA
"26718","MECKLENBURG","LIB","B","UN","M","26-40",24,NA
"26719","MECKLENBURG","LIB","B","UN","M","41-65",10,NA
"26720","MECKLENBURG","LIB","B","UN","U","18-25",1,NA
"26721","MECKLENBURG","LIB","B","UN","U","26-40",2,NA
"26722","MECKLENBURG","LIB","B","UN","U","41-65",2,NA
"26723","MECKLENBURG","LIB","I","HL","M","26-40",1,251
"26724","MECKLENBURG","LIB","I","NL","F","18-25",2,189
"26725","MECKLENBURG","LIB","I","NL","F","26-40",2,348
"26726","MECKLENBURG","LIB","I","NL","F","41-65",1,496
"26727","MECKLENBURG","LIB","I","NL","M","18-25",1,185
"26728","MECKLENBURG","LIB","I","NL","M","26-40",5,325
"26729","MECKLENBURG","LIB","I","UN","F","41-65",1,NA
"26730","MECKLENBURG","LIB","I","UN","M","41-65",1,NA
"26731","MECKLENBURG","LIB","M","HL","F","18-25",5,431
"26732","MECKLENBURG","LIB","M","HL","F","26-40",5,875
"26733","MECKLENBURG","LIB","M","HL","F","41-65",1,571
"26734","MECKLENBURG","LIB","M","HL","M","18-25",8,493
"26735","MECKLENBURG","LIB","M","HL","M","26-40",5,969
"26736","MECKLENBURG","LIB","M","NL","F","18-25",13,1130
"26737","MECKLENBURG","LIB","M","NL","F","26-40",7,1804
"26738","MECKLENBURG","LIB","M","NL","M","18-25",11,910
"26739","MECKLENBURG","LIB","M","NL","M","26-40",4,1433
"26740","MECKLENBURG","LIB","M","NL","M","41-65",2,1140
"26741","MECKLENBURG","LIB","M","UN","F","18-25",3,NA
"26742","MECKLENBURG","LIB","M","UN","F","26-40",4,NA
"26743","MECKLENBURG","LIB","M","UN","F","41-65",1,NA
"26744","MECKLENBURG","LIB","M","UN","M","18-25",8,NA
"26745","MECKLENBURG","LIB","M","UN","M","26-40",6,NA
"26746","MECKLENBURG","LIB","M","UN","M","41-65",1,NA
"26747","MECKLENBURG","LIB","M","UN","U","41-65",1,NA
"26748","MECKLENBURG","LIB","O","HL","F","18-25",35,3536
"26749","MECKLENBURG","LIB","O","HL","F","26-40",24,8049
"26750","MECKLENBURG","LIB","O","HL","F","41-65",12,3872
"26751","MECKLENBURG","LIB","O","HL","F","66+",1,386
"26752","MECKLENBURG","LIB","O","HL","M","18-25",20,4815
"26753","MECKLENBURG","LIB","O","HL","M","26-40",19,10148
"26754","MECKLENBURG","LIB","O","HL","M","41-65",10,4655
"26755","MECKLENBURG","LIB","O","HL","M","66+",2,291
"26756","MECKLENBURG","LIB","O","HL","U","66+",1,NA
"26757","MECKLENBURG","LIB","O","NL","F","18-25",13,203
"26758","MECKLENBURG","LIB","O","NL","F","26-40",12,378
"26759","MECKLENBURG","LIB","O","NL","F","41-65",11,243
"26760","MECKLENBURG","LIB","O","NL","F","66+",1,31
"26761","MECKLENBURG","LIB","O","NL","M","18-25",14,187
"26762","MECKLENBURG","LIB","O","NL","M","26-40",20,364
"26763","MECKLENBURG","LIB","O","NL","M","41-65",17,229
"26764","MECKLENBURG","LIB","O","NL","M","66+",2,20
"26765","MECKLENBURG","LIB","O","UN","F","18-25",2,NA
"26766","MECKLENBURG","LIB","O","UN","F","26-40",2,NA
"26767","MECKLENBURG","LIB","O","UN","M","18-25",1,NA
"26768","MECKLENBURG","LIB","O","UN","M","26-40",4,NA
"26769","MECKLENBURG","LIB","O","UN","M","41-65",1,NA
"26770","MECKLENBURG","LIB","O","UN","U","26-40",1,NA
"26771","MECKLENBURG","LIB","U","HL","F","18-25",10,NA
"26772","MECKLENBURG","LIB","U","HL","F","26-40",11,NA
"26773","MECKLENBURG","LIB","U","HL","F","41-65",3,NA
"26774","MECKLENBURG","LIB","U","HL","F","66+",1,NA
"26775","MECKLENBURG","LIB","U","HL","M","18-25",14,NA
"26776","MECKLENBURG","LIB","U","HL","M","26-40",5,NA
"26777","MECKLENBURG","LIB","U","HL","M","41-65",4,NA
"26778","MECKLENBURG","LIB","U","HL","U","41-65",1,NA
"26779","MECKLENBURG","LIB","U","NL","M","26-40",1,NA
"26780","MECKLENBURG","LIB","U","NL","M","41-65",1,NA
"26781","MECKLENBURG","LIB","U","NL","U","41-65",1,NA
"26782","MECKLENBURG","LIB","U","UN","F","18-25",8,NA
"26783","MECKLENBURG","LIB","U","UN","F","26-40",11,NA
"26784","MECKLENBURG","LIB","U","UN","F","41-65",7,NA
"26785","MECKLENBURG","LIB","U","UN","M","18-25",5,NA
"26786","MECKLENBURG","LIB","U","UN","M","26-40",19,NA
"26787","MECKLENBURG","LIB","U","UN","M","41-65",6,NA
"26788","MECKLENBURG","LIB","U","UN","M","66+",3,NA
"26789","MECKLENBURG","LIB","U","UN","U","18-25",9,NA
"26790","MECKLENBURG","LIB","U","UN","U","26-40",15,NA
"26791","MECKLENBURG","LIB","U","UN","U","41-65",1,NA
"26792","MECKLENBURG","LIB","W","HL","F","18-25",9,2382
"26793","MECKLENBURG","LIB","W","HL","F","26-40",12,6080
"26794","MECKLENBURG","LIB","W","HL","F","41-65",4,4706
"26795","MECKLENBURG","LIB","W","HL","M","18-25",6,3033
"26796","MECKLENBURG","LIB","W","HL","M","26-40",15,6786
"26797","MECKLENBURG","LIB","W","HL","M","41-65",5,4572
"26798","MECKLENBURG","LIB","W","NL","F","18-25",225,23481
"26799","MECKLENBURG","LIB","W","NL","F","26-40",485,54808
"26800","MECKLENBURG","LIB","W","NL","F","41-65",176,81946
"26801","MECKLENBURG","LIB","W","NL","F","66+",23,31697
"26802","MECKLENBURG","LIB","W","NL","M","18-25",335,22923
"26803","MECKLENBURG","LIB","W","NL","M","26-40",714,55333
"26804","MECKLENBURG","LIB","W","NL","M","41-65",334,78895
"26805","MECKLENBURG","LIB","W","NL","M","66+",20,22172
"26806","MECKLENBURG","LIB","W","NL","U","18-25",3,NA
"26807","MECKLENBURG","LIB","W","NL","U","26-40",1,NA
"26808","MECKLENBURG","LIB","W","NL","U","41-65",1,NA
"26809","MECKLENBURG","LIB","W","UN","F","18-25",44,NA
"26810","MECKLENBURG","LIB","W","UN","F","26-40",70,NA
"26811","MECKLENBURG","LIB","W","UN","F","41-65",30,NA
"26812","MECKLENBURG","LIB","W","UN","F","66+",6,NA
"26813","MECKLENBURG","LIB","W","UN","M","18-25",63,NA
"26814","MECKLENBURG","LIB","W","UN","M","26-40",123,NA
"26815","MECKLENBURG","LIB","W","UN","M","41-65",59,NA
"26816","MECKLENBURG","LIB","W","UN","M","66+",6,NA
"26817","MECKLENBURG","LIB","W","UN","U","18-25",2,NA
"26818","MECKLENBURG","LIB","W","UN","U","26-40",6,NA
"26819","MECKLENBURG","LIB","W","UN","U","41-65",1,NA
"26820","MECKLENBURG","REP","A","HL","F","18-25",2,17
"26821","MECKLENBURG","REP","A","HL","F","26-40",2,47
"26822","MECKLENBURG","REP","A","HL","F","41-65",1,24
"26823","MECKLENBURG","REP","A","HL","M","41-65",1,42
"26824","MECKLENBURG","REP","A","NL","F","18-25",66,2484
"26825","MECKLENBURG","REP","A","NL","F","26-40",225,6781
"26826","MECKLENBURG","REP","A","NL","F","41-65",336,5360
"26827","MECKLENBURG","REP","A","NL","F","66+",74,952
"26828","MECKLENBURG","REP","A","NL","M","18-25",93,2578
"26829","MECKLENBURG","REP","A","NL","M","26-40",233,7045
"26830","MECKLENBURG","REP","A","NL","M","41-65",307,5235
"26831","MECKLENBURG","REP","A","NL","M","66+",81,951
"26832","MECKLENBURG","REP","A","NL","U","26-40",2,NA
"26833","MECKLENBURG","REP","A","NL","U","41-65",8,NA
"26834","MECKLENBURG","REP","A","NL","U","66+",2,NA
"26835","MECKLENBURG","REP","A","UN","F","18-25",28,NA
"26836","MECKLENBURG","REP","A","UN","F","26-40",71,NA
"26837","MECKLENBURG","REP","A","UN","F","41-65",194,NA
"26838","MECKLENBURG","REP","A","UN","F","66+",58,NA
"26839","MECKLENBURG","REP","A","UN","M","18-25",24,NA
"26840","MECKLENBURG","REP","A","UN","M","26-40",86,NA
"26841","MECKLENBURG","REP","A","UN","M","41-65",168,NA
"26842","MECKLENBURG","REP","A","UN","M","66+",68,NA
"26843","MECKLENBURG","REP","A","UN","U","18-25",1,NA
"26844","MECKLENBURG","REP","A","UN","U","26-40",3,NA
"26845","MECKLENBURG","REP","A","UN","U","41-65",16,NA
"26846","MECKLENBURG","REP","A","UN","U","66+",4,NA
"26847","MECKLENBURG","REP","B","HL","F","18-25",5,363
"26848","MECKLENBURG","REP","B","HL","F","26-40",8,615
"26849","MECKLENBURG","REP","B","HL","F","41-65",6,470
"26850","MECKLENBURG","REP","B","HL","M","18-25",5,345
"26851","MECKLENBURG","REP","B","HL","M","26-40",7,540
"26852","MECKLENBURG","REP","B","HL","M","41-65",4,378
"26853","MECKLENBURG","REP","B","NL","F","18-25",266,17928
"26854","MECKLENBURG","REP","B","NL","F","26-40",565,37996
"26855","MECKLENBURG","REP","B","NL","F","41-65",895,46091
"26856","MECKLENBURG","REP","B","NL","F","66+",167,10246
"26857","MECKLENBURG","REP","B","NL","M","18-25",381,15913
"26858","MECKLENBURG","REP","B","NL","M","26-40",564,28659
"26859","MECKLENBURG","REP","B","NL","M","41-65",936,36154
"26860","MECKLENBURG","REP","B","NL","M","66+",181,5841
"26861","MECKLENBURG","REP","B","NL","U","26-40",6,NA
"26862","MECKLENBURG","REP","B","NL","U","41-65",3,NA
"26863","MECKLENBURG","REP","B","UN","F","18-25",105,NA
"26864","MECKLENBURG","REP","B","UN","F","26-40",165,NA
"26865","MECKLENBURG","REP","B","UN","F","41-65",208,NA
"26866","MECKLENBURG","REP","B","UN","F","66+",17,NA
"26867","MECKLENBURG","REP","B","UN","M","18-25",175,NA
"26868","MECKLENBURG","REP","B","UN","M","26-40",223,NA
"26869","MECKLENBURG","REP","B","UN","M","41-65",224,NA
"26870","MECKLENBURG","REP","B","UN","M","66+",26,NA
"26871","MECKLENBURG","REP","B","UN","U","18-25",8,NA
"26872","MECKLENBURG","REP","B","UN","U","26-40",13,NA
"26873","MECKLENBURG","REP","B","UN","U","41-65",9,NA
"26874","MECKLENBURG","REP","I","HL","F","18-25",1,95
"26875","MECKLENBURG","REP","I","HL","F","26-40",3,187
"26876","MECKLENBURG","REP","I","HL","M","26-40",1,251
"26877","MECKLENBURG","REP","I","NL","F","18-25",9,189
"26878","MECKLENBURG","REP","I","NL","F","26-40",27,348
"26879","MECKLENBURG","REP","I","NL","F","41-65",68,496
"26880","MECKLENBURG","REP","I","NL","F","66+",25,103
"26881","MECKLENBURG","REP","I","NL","M","18-25",14,185
"26882","MECKLENBURG","REP","I","NL","M","26-40",39,325
"26883","MECKLENBURG","REP","I","NL","M","41-65",62,459
"26884","MECKLENBURG","REP","I","NL","M","66+",18,93
"26885","MECKLENBURG","REP","I","UN","F","18-25",6,NA
"26886","MECKLENBURG","REP","I","UN","F","26-40",10,NA
"26887","MECKLENBURG","REP","I","UN","F","41-65",17,NA
"26888","MECKLENBURG","REP","I","UN","F","66+",3,NA
"26889","MECKLENBURG","REP","I","UN","M","18-25",6,NA
"26890","MECKLENBURG","REP","I","UN","M","26-40",13,NA
"26891","MECKLENBURG","REP","I","UN","M","41-65",17,NA
"26892","MECKLENBURG","REP","I","UN","M","66+",5,NA
"26893","MECKLENBURG","REP","I","UN","U","18-25",1,NA
"26894","MECKLENBURG","REP","I","UN","U","26-40",1,NA
"26895","MECKLENBURG","REP","I","UN","U","41-65",1,NA
"26896","MECKLENBURG","REP","M","HL","F","18-25",16,431
"26897","MECKLENBURG","REP","M","HL","F","26-40",23,875
"26898","MECKLENBURG","REP","M","HL","F","41-65",24,571
"26899","MECKLENBURG","REP","M","HL","F","66+",1,62
"26900","MECKLENBURG","REP","M","HL","M","18-25",23,493
"26901","MECKLENBURG","REP","M","HL","M","26-40",35,969
"26902","MECKLENBURG","REP","M","HL","M","41-65",21,530
"26903","MECKLENBURG","REP","M","NL","F","18-25",33,1130
"26904","MECKLENBURG","REP","M","NL","F","26-40",47,1804
"26905","MECKLENBURG","REP","M","NL","F","41-65",29,1466
"26906","MECKLENBURG","REP","M","NL","F","66+",3,279
"26907","MECKLENBURG","REP","M","NL","M","18-25",39,910
"26908","MECKLENBURG","REP","M","NL","M","26-40",42,1433
"26909","MECKLENBURG","REP","M","NL","M","41-65",28,1140
"26910","MECKLENBURG","REP","M","NL","M","66+",2,178
"26911","MECKLENBURG","REP","M","NL","U","26-40",2,NA
"26912","MECKLENBURG","REP","M","UN","F","18-25",27,NA
"26913","MECKLENBURG","REP","M","UN","F","26-40",30,NA
"26914","MECKLENBURG","REP","M","UN","F","41-65",24,NA
"26915","MECKLENBURG","REP","M","UN","F","66+",5,NA
"26916","MECKLENBURG","REP","M","UN","M","18-25",31,NA
"26917","MECKLENBURG","REP","M","UN","M","26-40",41,NA
"26918","MECKLENBURG","REP","M","UN","M","41-65",20,NA
"26919","MECKLENBURG","REP","M","UN","M","66+",4,NA
"26920","MECKLENBURG","REP","M","UN","U","18-25",4,NA
"26921","MECKLENBURG","REP","M","UN","U","26-40",3,NA
"26922","MECKLENBURG","REP","M","UN","U","41-65",2,NA
"26923","MECKLENBURG","REP","M","UN","U","66+",1,NA
"26924","MECKLENBURG","REP","O","HL","F","18-25",139,3536
"26925","MECKLENBURG","REP","O","HL","F","26-40",242,8049
"26926","MECKLENBURG","REP","O","HL","F","41-65",255,3872
"26927","MECKLENBURG","REP","O","HL","F","66+",54,386
"26928","MECKLENBURG","REP","O","HL","M","18-25",168,4815
"26929","MECKLENBURG","REP","O","HL","M","26-40",220,10148
"26930","MECKLENBURG","REP","O","HL","M","41-65",251,4655
"26931","MECKLENBURG","REP","O","HL","M","66+",37,291
"26932","MECKLENBURG","REP","O","HL","U","18-25",1,NA
"26933","MECKLENBURG","REP","O","HL","U","26-40",2,NA
"26934","MECKLENBURG","REP","O","HL","U","41-65",8,NA
"26935","MECKLENBURG","REP","O","NL","F","18-25",73,203
"26936","MECKLENBURG","REP","O","NL","F","26-40",199,378
"26937","MECKLENBURG","REP","O","NL","F","41-65",500,243
"26938","MECKLENBURG","REP","O","NL","F","66+",172,31
"26939","MECKLENBURG","REP","O","NL","M","18-25",116,187
"26940","MECKLENBURG","REP","O","NL","M","26-40",217,364
"26941","MECKLENBURG","REP","O","NL","M","41-65",648,229
"26942","MECKLENBURG","REP","O","NL","M","66+",165,20
"26943","MECKLENBURG","REP","O","NL","U","41-65",2,NA
"26944","MECKLENBURG","REP","O","NL","U","66+",2,NA
"26945","MECKLENBURG","REP","O","UN","F","18-25",20,NA
"26946","MECKLENBURG","REP","O","UN","F","26-40",37,NA
"26947","MECKLENBURG","REP","O","UN","F","41-65",39,NA
"26948","MECKLENBURG","REP","O","UN","F","66+",16,NA
"26949","MECKLENBURG","REP","O","UN","M","18-25",10,NA
"26950","MECKLENBURG","REP","O","UN","M","26-40",36,NA
"26951","MECKLENBURG","REP","O","UN","M","41-65",51,NA
"26952","MECKLENBURG","REP","O","UN","M","66+",16,NA
"26953","MECKLENBURG","REP","O","UN","U","18-25",1,NA
"26954","MECKLENBURG","REP","O","UN","U","26-40",2,NA
"26955","MECKLENBURG","REP","O","UN","U","41-65",1,NA
"26956","MECKLENBURG","REP","O","UN","U","66+",2,NA
"26957","MECKLENBURG","REP","U","HL","F","18-25",40,NA
"26958","MECKLENBURG","REP","U","HL","F","26-40",72,NA
"26959","MECKLENBURG","REP","U","HL","F","41-65",134,NA
"26960","MECKLENBURG","REP","U","HL","F","66+",29,NA
"26961","MECKLENBURG","REP","U","HL","M","18-25",34,NA
"26962","MECKLENBURG","REP","U","HL","M","26-40",49,NA
